TimeStamp, Channel, Quality, Alpha, Low_beta, High_beta, Gamma, Theta
08.45.01.522, IED_F4, 4, 2.055134, 1.669959, 1.176905, 1.566557, 14.686487 
08.45.01.523, IED_F8, 4, 239.003943, 175.147683, 34.998868, 4.988663, 315.294311 
08.45.01.524, IED_AF4, 4, 2.548453, 1.551286, 1.649344, 1.635650, 15.905845 
08.45.02.526, IED_AF3, 4, 8.539863, 4.952741, 1.848570, 1.903191, 26.807004 
08.45.02.527, IED_F7, 4, 15.222916, 7.517577, 4.547041, 2.776580, 53.072138 
08.45.02.528, IED_F3, 4, 2.832044, 1.352146, 0.822119, 0.658766, 10.513413 
08.45.02.528, IED_FC5, 4, 19.002693, 17.900939, 12.212990, 9.529884, 174.091251 
08.45.02.529, IED_T7, 4, 7.454583, 5.423753, 2.121072, 2.933412, 25.527483 
08.45.02.530, IED_P7, 4, 3.735985, 2.689127, 1.136759, 0.941280, 13.978494 
08.45.02.530, IED_Pz, 4, 5.090289, 3.537832, 1.526818, 1.259645, 14.113156 
08.45.02.531, IED_O1, 4, 5.090289, 3.537832, 1.526818, 1.259645, 14.113156 
08.45.02.531, IED_O2, 4, 10.406175, 7.737296, 3.149249, 2.461516, 26.377535 
08.45.02.531, IED_P8, 4, 11.034292, 7.684971, 3.073572, 2.616649, 28.886271 
08.45.02.532, IED_T8, 4, 10.280426, 6.638270, 2.731789, 2.790532, 24.368913 
08.45.02.532, IED_FC6, 4, 11.164596, 7.835930, 5.268548, 5.840372, 27.953717 
08.45.02.533, IED_F4, 4, 8.053660, 6.007569, 2.132749, 1.641643, 26.779220 
08.45.02.533, IED_F8, 4, 54.048568, 13.325717, 6.639362, 5.353449, 130.394153 
08.45.02.534, IED_AF4, 4, 9.497482, 8.487569, 2.968910, 1.721883, 44.908475 
08.45.03.534, IED_AF3, 4, 12.066300, 10.699360, 5.416571, 1.614236, 21.007189 
08.45.03.535, IED_F7, 4, 1.872552, 0.666986, 0.625108, 0.937411, 3.762459 
08.45.03.535, IED_F3, 4, 0.683196, 0.324707, 0.165076, 0.270518, 1.032698 
08.45.03.536, IED_FC5, 4, 2.410140, 1.762857, 1.653400, 1.869174, 4.933527 
08.45.03.537, IED_T7, 4, 1.219527, 0.677276, 0.643465, 2.533480, 3.965337 
08.45.03.538, IED_P7, 4, 0.613602, 0.415701, 0.386137, 0.628743, 2.091710 
08.45.03.538, IED_Pz, 4, 0.657136, 0.936784, 0.625666, 1.055186, 2.405480 
08.45.03.539, IED_O1, 4, 0.657136, 0.936784, 0.625666, 1.055186, 2.405480 
08.45.03.539, IED_O2, 4, 1.831760, 1.129553, 1.075126, 1.784042, 4.905477 
08.45.03.540, IED_P8, 4, 2.155922, 0.317047, 1.167236, 1.143213, 4.710338 
08.45.03.540, IED_T8, 4, 1.845314, 0.639786, 0.824807, 1.354509, 4.486963 
08.45.03.540, IED_FC6, 4, 2.116622, 0.850929, 1.429827, 2.734464, 6.148532 
08.45.03.541, IED_F4, 4, 1.672212, 0.861093, 0.506959, 0.825951, 4.708501 
08.45.03.541, IED_F8, 4, 8.155194, 2.734938, 2.438498, 1.781847, 33.836549 
08.45.03.542, IED_AF4, 4, 2.022009, 0.987259, 0.509182, 0.777098, 6.414969 
08.45.04.550, IED_AF3, 4, 6.328839, 4.569242, 2.772321, 0.871687, 11.361362 
08.45.04.551, IED_F7, 4, 2.302339, 0.774162, 0.516727, 0.660638, 10.000299 
08.45.04.551, IED_F3, 4, 0.517743, 0.264696, 0.184777, 0.203890, 0.858529 
08.45.04.552, IED_FC5, 4, 1.013391, 0.344736, 0.601533, 0.603222, 5.578846 
08.45.04.552, IED_T7, 4, 0.925367, 0.438236, 0.956899, 0.999605, 2.061439 
08.45.04.553, IED_P7, 4, 0.268108, 0.204081, 0.244506, 0.273280, 1.097503 
08.45.04.553, IED_Pz, 4, 0.592301, 0.732742, 0.501070, 0.560888, 1.373845 
08.45.04.554, IED_O1, 4, 0.592301, 0.732742, 0.501070, 0.560888, 1.373845 
08.45.04.554, IED_O2, 4, 1.479718, 1.181231, 0.648643, 1.199340, 3.263091 
08.45.04.555, IED_P8, 4, 1.480748, 0.812777, 0.671087, 0.667124, 2.560380 
08.45.04.556, IED_T8, 4, 1.048733, 0.523334, 1.064631, 0.681885, 2.084731 
08.45.04.556, IED_FC6, 4, 2.044850, 0.649976, 1.158263, 1.230601, 7.058437 
08.45.04.556, IED_F4, 4, 1.185076, 0.474555, 0.642587, 0.588435, 4.094276 
08.45.04.557, IED_F8, 4, 7.471445, 4.191904, 2.777440, 1.780842, 75.191302 
08.45.04.557, IED_AF4, 4, 3.139804, 0.809347, 0.789457, 0.667030, 17.069019 
08.45.05.559, IED_AF3, 4, 6.730898, 2.103449, 1.235110, 1.114773, 6.998614 
08.45.05.559, IED_F7, 4, 1.318378, 0.457803, 0.272876, 0.515758, 8.984462 
08.45.05.560, IED_F3, 4, 0.278662, 0.150418, 0.084449, 0.204277, 0.915258 
08.45.05.561, IED_FC5, 4, 0.424482, 0.189336, 0.239478, 0.448741, 1.748719 
08.45.05.562, IED_T7, 4, 0.304566, 0.333726, 0.402614, 0.783098, 0.450341 
08.45.05.562, IED_P7, 4, 0.222654, 0.141766, 0.290277, 0.236163, 0.296841 
08.45.05.563, IED_Pz, 4, 0.299137, 0.234341, 0.377868, 0.464019, 0.330814 
08.45.05.563, IED_O1, 4, 0.299137, 0.234341, 0.377868, 0.464019, 0.330814 
08.45.05.564, IED_O2, 4, 0.922549, 1.309492, 0.319364, 1.090786, 0.505575 
08.45.05.564, IED_P8, 4, 1.262314, 0.899552, 0.512802, 0.939907, 0.839597 
08.45.05.565, IED_T8, 4, 1.062311, 0.433363, 0.467971, 0.595897, 0.717640 
08.45.05.565, IED_FC6, 4, 0.529555, 0.414554, 0.712160, 0.799372, 1.513981 
08.45.05.566, IED_F4, 4, 0.448620, 0.274304, 0.256022, 0.466153, 1.044663 
08.45.05.566, IED_F8, 4, 9.067726, 4.540846, 1.039952, 1.155781, 40.825378 
08.45.05.566, IED_AF4, 4, 1.407900, 0.268692, 0.289751, 0.481858, 4.446052 
08.45.06.567, IED_AF3, 4, 3.873157, 2.916504, 1.640521, 0.571361, 3.143562 
08.45.06.567, IED_F7, 4, 2.288199, 1.218897, 0.781082, 0.303151, 24.000163 
08.45.06.568, IED_F3, 4, 0.241023, 0.158387, 0.209197, 0.118849, 2.858494 
08.45.06.568, IED_FC5, 4, 0.768298, 0.636997, 0.681377, 0.401989, 7.519668 
08.45.06.569, IED_T7, 4, 0.115716, 0.290885, 0.566150, 0.463622, 0.839084 
08.45.06.569, IED_P7, 4, 0.213050, 0.095690, 0.137725, 0.133067, 0.854026 
08.45.06.569, IED_Pz, 4, 0.233697, 0.221777, 0.309111, 0.573850, 1.235041 
08.45.06.570, IED_O1, 4, 0.233697, 0.221777, 0.309111, 0.573850, 1.235041 
08.45.06.571, IED_O2, 4, 1.277022, 0.911945, 0.616265, 1.312781, 2.171551 
08.45.06.571, IED_P8, 4, 0.795134, 0.512976, 0.852054, 0.717879, 2.177994 
08.45.06.572, IED_T8, 4, 0.852039, 0.415086, 0.688482, 0.624097, 0.956592 
08.45.06.573, IED_FC6, 4, 1.604983, 0.863226, 1.121687, 0.680808, 4.711802 
08.45.06.573, IED_F4, 4, 0.801626, 0.921120, 0.591704, 0.295249, 2.375535 
08.45.06.574, IED_F8, 4, 9.242271, 4.354195, 1.384264, 0.651219, 43.840020 
08.45.06.574, IED_AF4, 4, 3.444817, 1.504886, 0.963750, 0.270628, 17.945376 
08.45.07.576, IED_AF3, 4, 1.344115, 2.128338, 1.098172, 0.899906, 1.717188 
08.45.07.576, IED_F7, 4, 0.942558, 0.327610, 0.401993, 0.576000, 1.880089 
08.45.07.577, IED_F3, 4, 0.625254, 0.237754, 0.132100, 0.234944, 1.515320 
08.45.07.578, IED_FC5, 4, 0.698206, 0.596566, 0.218366, 0.608667, 1.141724 
08.45.07.579, IED_T7, 4, 0.477056, 0.978298, 0.404277, 0.936167, 0.497103 
08.45.07.580, IED_P7, 4, 0.135553, 0.240546, 0.171813, 0.208634, 0.149528 
08.45.07.580, IED_Pz, 4, 0.226825, 0.514474, 0.338167, 0.686342, 0.331648 
08.45.07.581, IED_O1, 4, 0.226825, 0.514474, 0.338167, 0.686342, 0.331648 
08.45.07.581, IED_O2, 4, 0.547318, 1.360963, 0.403316, 1.116160, 0.766129 
08.45.07.582, IED_P8, 4, 0.448658, 0.952372, 0.642113, 0.791208, 0.936019 
08.45.07.582, IED_T8, 4, 0.646949, 1.712900, 0.630288, 0.746624, 0.771199 
08.45.07.582, IED_FC6, 4, 1.104973, 1.431254, 0.608103, 1.005136, 1.149781 
08.45.07.583, IED_F4, 4, 0.933451, 0.938349, 0.197717, 0.606388, 0.748168 
08.45.07.583, IED_F8, 4, 1.150474, 1.429594, 0.594774, 0.966068, 1.360130 
08.45.07.584, IED_AF4, 4, 1.610239, 0.870090, 0.363114, 0.492924, 2.218917 
08.45.08.585, IED_AF3, 4, 4.186082, 3.034050, 2.351358, 1.345740, 21.856162 
08.45.08.585, IED_F7, 4, 5.765386, 1.290724, 0.597117, 0.559483, 39.102095 
08.45.08.586, IED_F3, 4, 0.752086, 0.185472, 0.248507, 0.178855, 4.354330 
08.45.08.586, IED_FC5, 4, 2.462244, 0.820390, 0.473302, 0.543220, 16.411874 
08.45.08.587, IED_T7, 4, 0.832444, 0.197872, 0.386803, 0.807450, 1.118815 
08.45.08.587, IED_P7, 4, 0.299747, 0.046782, 0.249856, 0.262869, 0.430190 
08.45.08.588, IED_Pz, 4, 0.341457, 0.372284, 0.454296, 0.393043, 0.743131 
08.45.08.589, IED_O1, 4, 0.397820, 0.377762, 0.476198, 0.388002, 0.580855 
08.45.08.589, IED_O2, 4, 1.485338, 1.845640, 0.906177, 1.085255, 0.924854 
08.45.08.590, IED_P8, 4, 1.256406, 1.689948, 0.694497, 0.605315, 0.636445 
08.45.08.591, IED_T8, 4, 0.949360, 1.014537, 0.489922, 0.682870, 1.415697 
08.45.08.591, IED_FC6, 4, 1.777419, 0.949461, 0.922386, 0.892724, 14.200007 
08.45.08.592, IED_F4, 4, 1.586714, 1.013657, 0.574509, 0.458112, 8.434965 
08.45.08.592, IED_F8, 4, 5.724192, 1.708871, 0.826489, 0.583214, 46.031281 
08.45.08.593, IED_AF4, 4, 5.268182, 2.041984, 0.848651, 0.443906, 40.075251 
08.45.09.594, IED_AF3, 4, 28.170923, 9.852915, 7.050791, 2.515379, 127.683672 
08.45.09.594, IED_F7, 4, 1.487914, 0.524185, 0.676024, 0.303125, 1.761048 
08.45.09.595, IED_F3, 4, 0.380223, 0.180127, 0.154435, 0.189287, 0.769827 
08.45.09.595, IED_FC5, 4, 1.314621, 0.333250, 0.710540, 0.380367, 1.137133 
08.45.09.596, IED_T7, 4, 0.808785, 0.454416, 1.009578, 0.760037, 0.478599 
08.45.09.596, IED_P7, 4, 0.355130, 0.258394, 0.475035, 0.257249, 0.164650 
08.45.09.596, IED_Pz, 4, 0.495565, 0.180150, 0.396339, 0.319047, 0.472178 
08.45.09.597, IED_O1, 4, 0.495565, 0.180150, 0.396339, 0.319047, 0.472178 
08.45.09.597, IED_O2, 4, 1.283311, 1.768144, 0.703722, 1.556118, 1.536148 
08.45.09.598, IED_P8, 4, 1.330394, 1.563828, 0.998863, 1.067119, 2.149702 
08.45.09.598, IED_T8, 4, 1.033886, 0.913540, 0.919982, 0.801556, 1.397196 
08.45.09.599, IED_FC6, 4, 1.080253, 0.695890, 0.780438, 0.689161, 2.638898 
08.45.09.599, IED_F4, 4, 0.968490, 0.415654, 0.789823, 0.367934, 1.378451 
08.45.09.600, IED_F8, 4, 1.620179, 1.202934, 1.165767, 0.524305, 3.448721 
08.45.09.600, IED_AF4, 4, 1.710637, 0.534297, 0.894790, 0.440590, 2.107494 
08.45.10.602, IED_AF3, 4, 32.611707, 9.540579, 8.029420, 2.522585, 53.027428 
08.45.10.602, IED_F7, 4, 3.141688, 1.071930, 0.414228, 0.303338, 29.207228 
08.45.10.603, IED_F3, 4, 0.430461, 0.138723, 0.152934, 0.130827, 2.730188 
08.45.10.603, IED_FC5, 4, 1.580199, 0.479781, 0.274268, 0.270123, 9.169210 
08.45.10.603, IED_T7, 4, 0.647647, 0.898790, 0.457875, 0.505621, 0.810822 
08.45.10.604, IED_P7, 4, 0.320186, 0.414509, 0.211584, 0.264475, 0.363679 
08.45.10.604, IED_Pz, 4, 0.244727, 0.292906, 0.347759, 0.464839, 0.490284 
08.45.10.605, IED_O1, 4, 0.244727, 0.292906, 0.347759, 0.464839, 0.490284 
08.45.10.606, IED_O2, 4, 0.826480, 1.167790, 0.396685, 1.152977, 1.624314 
08.45.10.606, IED_P8, 4, 1.100019, 0.787108, 0.606989, 0.977066, 2.361621 
08.45.10.607, IED_T8, 4, 1.117788, 0.761064, 0.764983, 0.906741, 1.971270 
08.45.10.608, IED_FC6, 4, 1.305865, 0.696425, 0.688912, 0.732581, 9.673222 
08.45.10.608, IED_F4, 4, 0.933829, 0.673389, 0.312941, 0.333957, 5.945095 
08.45.10.609, IED_F8, 4, 3.872009, 5.402116, 1.741290, 0.503343, 25.606457 
08.45.10.610, IED_AF4, 4, 2.433700, 0.796549, 0.393693, 0.358662, 28.290335 
08.45.11.610, IED_AF3, 4, 31.415157, 5.589122, 3.867039, 1.881451, 63.024233 
08.45.11.610, IED_F7, 4, 3.260380, 2.109259, 0.920491, 0.443294, 47.673903 
08.45.11.610, IED_F3, 4, 0.462753, 0.423422, 0.223341, 0.171096, 8.373740 
08.45.11.611, IED_FC5, 4, 2.767581, 1.563396, 0.703395, 0.440692, 23.365332 
08.45.11.611, IED_T7, 4, 0.505203, 0.507474, 0.625977, 0.972284, 5.634044 
08.45.11.612, IED_P7, 4, 0.110562, 0.245163, 0.180286, 0.312192, 0.841388 
08.45.11.612, IED_Pz, 4, 0.393664, 0.522670, 0.332090, 0.517933, 0.393023 
08.45.11.612, IED_O1, 4, 0.393664, 0.522670, 0.332090, 0.517933, 0.393023 
08.45.11.613, IED_O2, 4, 0.828747, 1.332294, 0.719908, 0.773909, 1.884457 
08.45.11.613, IED_P8, 4, 0.413378, 0.482970, 0.906968, 1.036314, 2.998078 
08.45.11.613, IED_T8, 4, 0.586376, 0.591945, 0.814285, 0.954981, 3.309145 
08.45.11.614, IED_FC6, 4, 1.793282, 1.578599, 0.961890, 0.855331, 18.637992 
08.45.11.614, IED_F4, 4, 1.958409, 1.113387, 0.696446, 0.431457, 13.701324 
08.45.11.615, IED_F8, 4, 4.298826, 2.356287, 0.955870, 0.727253, 42.221316 
08.45.11.615, IED_AF4, 4, 2.810627, 2.156410, 0.943655, 0.472830, 43.152421 
08.45.12.615, IED_AF3, 4, 34.705254, 5.070091, 2.888915, 1.496184, 15.489294 
08.45.12.615, IED_F7, 4, 5.493524, 1.890707, 0.749597, 0.729807, 13.744307 
08.45.12.616, IED_F3, 4, 0.550675, 0.327257, 0.199667, 0.173593, 0.453775 
08.45.12.616, IED_FC5, 4, 6.034480, 1.791824, 0.613122, 0.548817, 14.097744 
08.45.12.616, IED_T7, 4, 5.459959, 1.346475, 0.523619, 0.648041, 9.458914 
08.45.12.617, IED_P7, 4, 1.785200, 0.337868, 0.231351, 0.328058, 3.498704 
08.45.12.617, IED_Pz, 4, 1.534691, 0.437551, 0.422627, 0.549865, 2.297567 
08.45.12.618, IED_O1, 4, 1.534691, 0.437551, 0.422627, 0.549865, 2.297567 
08.45.12.618, IED_O2, 4, 7.975284, 1.644842, 1.389557, 1.423725, 11.926828 
08.45.12.619, IED_P8, 4, 8.593378, 2.163241, 1.641431, 1.070011, 14.633435 
08.45.12.619, IED_T8, 4, 6.623495, 1.589515, 0.853479, 0.920132, 11.836841 
08.45.12.619, IED_FC6, 4, 6.323807, 2.014754, 0.800312, 1.436559, 17.418963 
08.45.12.620, IED_F4, 4, 4.962326, 1.658217, 0.487615, 0.432928, 13.713078 
08.45.12.620, IED_F8, 4, 7.458195, 3.489966, 0.747050, 0.716163, 26.728893 
08.45.12.621, IED_AF4, 4, 3.548060, 2.712022, 0.670490, 0.484345, 24.731533 
08.45.13.621, IED_AF3, 4, 38.590599, 24.341224, 8.634103, 2.424988, 71.903758 
08.45.13.621, IED_F7, 4, 19.264816, 18.234661, 9.059033, 1.825475, 62.270349 
08.45.13.622, IED_F3, 4, 2.283574, 1.981389, 1.265084, 0.250196, 9.034408 
08.45.13.623, IED_FC5, 4, 26.069175, 23.159684, 10.673833, 1.668886, 71.300814 
08.45.13.623, IED_T7, 4, 19.408732, 27.069770, 10.086083, 2.023374, 55.506876 
08.45.13.624, IED_P7, 4, 5.595831, 7.754124, 4.121944, 0.792800, 17.452373 
08.45.13.624, IED_Pz, 4, 5.603900, 7.569483, 4.013814, 1.076456, 17.970748 
08.45.13.624, IED_O1, 4, 5.603900, 7.569483, 4.013814, 1.076456, 17.970748 
08.45.13.625, IED_O2, 4, 16.447950, 18.666255, 11.642191, 2.252517, 54.971899 
08.45.13.626, IED_P8, 4, 20.094951, 22.035439, 14.626967, 1.892626, 62.065196 
08.45.13.626, IED_T8, 4, 19.820692, 26.529661, 12.592518, 1.694973, 61.496618 
08.45.13.626, IED_FC6, 4, 28.238433, 22.822778, 13.170799, 2.459900, 77.105327 
08.45.13.627, IED_F4, 4, 16.576509, 21.595119, 8.686217, 1.013440, 55.097108 
08.45.13.627, IED_F8, 4, 37.674726, 43.265609, 16.031090, 2.563915, 103.086584 
08.45.13.628, IED_AF4, 4, 22.561336, 26.157160, 9.951138, 1.142442, 70.510755 
08.45.14.629, IED_AF3, 4, 13.046326, 22.109307, 5.716232, 2.893617, 44.136038 
08.45.14.629, IED_F7, 4, 0.617870, 0.694755, 0.836600, 1.558304, 18.039607 
08.45.14.630, IED_F3, 4, 0.221943, 0.267011, 0.252143, 0.343140, 3.165267 
08.45.14.630, IED_FC5, 4, 0.450480, 0.473124, 0.873322, 1.396717, 9.497171 
08.45.14.630, IED_T7, 4, 0.743551, 1.442513, 0.675448, 2.057536, 1.482905 
08.45.14.631, IED_P7, 4, 0.604447, 0.757423, 0.321440, 0.819572, 0.499904 
08.45.14.631, IED_Pz, 4, 0.813694, 0.994580, 0.480456, 0.885982, 0.688717 
08.45.14.631, IED_O1, 4, 0.813694, 0.994580, 0.480456, 0.885982, 0.688717 
08.45.14.632, IED_O2, 4, 1.460316, 1.985361, 1.493372, 1.182181, 1.960440 
08.45.14.632, IED_P8, 4, 1.297251, 2.824334, 2.048104, 1.294811, 1.605851 
08.45.14.633, IED_T8, 4, 1.653851, 2.216778, 1.849905, 1.002305, 2.932657 
08.45.14.633, IED_FC6, 4, 0.505436, 0.692767, 1.386854, 1.845787, 8.225891 
08.45.14.634, IED_F4, 4, 0.585353, 0.580019, 0.716563, 0.988211, 6.067905 
08.45.14.635, IED_F8, 4, 1.267821, 1.744917, 1.505213, 1.201489, 27.251474 
08.45.14.635, IED_AF4, 4, 0.935955, 0.899045, 0.896849, 0.928396, 16.001543 
08.45.15.636, IED_AF3, 4, 16.219245, 11.117548, 4.368066, 2.130105, 9.810226 
08.45.15.636, IED_F7, 4, 1.656041, 0.865346, 0.958147, 0.413759, 2.984075 
08.45.15.637, IED_F3, 4, 0.392109, 0.171074, 0.231211, 0.190611, 0.984902 
08.45.15.637, IED_FC5, 4, 1.566649, 0.877591, 0.659077, 0.348050, 2.077719 
08.45.15.637, IED_T7, 4, 0.512375, 0.358064, 0.876865, 1.368251, 0.634290 
08.45.15.638, IED_P7, 4, 0.241514, 0.213606, 0.165392, 0.310635, 0.353605 
08.45.15.638, IED_Pz, 4, 0.438257, 0.549648, 0.177331, 0.427621, 0.286124 
08.45.15.639, IED_O1, 4, 0.438257, 0.549648, 0.177331, 0.427621, 0.286124 
08.45.15.639, IED_O2, 4, 0.379136, 0.599882, 0.947297, 1.320576, 0.709295 
08.45.15.640, IED_P8, 4, 0.846252, 1.126521, 1.106999, 1.476599, 1.419995 
08.45.15.640, IED_T8, 4, 0.575569, 0.930485, 1.085241, 1.460958, 0.868647 
08.45.15.641, IED_FC6, 4, 1.383947, 1.068194, 0.835986, 0.778345, 2.086267 
08.45.15.641, IED_F4, 4, 1.183514, 0.873552, 0.478716, 0.412726, 1.119232 
08.45.15.642, IED_F8, 4, 4.232270, 2.268609, 1.158870, 0.966656, 11.045887 
08.45.15.642, IED_AF4, 4, 1.596652, 1.225002, 0.478146, 0.495994, 3.354569 
08.45.16.642, IED_AF3, 4, 5.445028, 1.576497, 1.461721, 1.012840, 10.699330 
08.45.16.642, IED_F7, 4, 3.120285, 1.138537, 0.646096, 0.497741, 12.750409 
08.45.16.642, IED_F3, 4, 0.540136, 0.303413, 0.145593, 0.172651, 2.184863 
08.45.16.643, IED_FC5, 4, 3.491332, 1.372277, 0.577892, 0.531379, 8.074881 
08.45.16.643, IED_T7, 4, 2.309929, 0.837996, 0.730301, 0.931556, 3.538542 
08.45.16.644, IED_P7, 4, 1.030289, 0.413631, 0.212159, 0.314288, 1.210428 
08.45.16.644, IED_Pz, 4, 1.269369, 0.711751, 0.536568, 0.416354, 1.411338 
08.45.16.644, IED_O1, 4, 1.269369, 0.711751, 0.536568, 0.416354, 1.411338 
08.45.16.645, IED_O2, 4, 2.204613, 1.029036, 0.740536, 0.873280, 3.144943 
08.45.16.645, IED_P8, 4, 2.377162, 1.259118, 0.970438, 1.094085, 4.110977 
08.45.16.646, IED_T8, 4, 2.321103, 0.954394, 1.020770, 0.870882, 3.510026 
08.45.16.647, IED_FC6, 4, 2.831949, 1.358408, 1.342408, 0.866244, 7.948809 
08.45.16.647, IED_F4, 4, 2.288117, 0.969242, 0.562133, 0.345422, 5.569072 
08.45.16.647, IED_F8, 4, 6.618573, 3.450640, 1.857154, 0.763884, 34.577468 
08.45.16.647, IED_AF4, 4, 3.796012, 1.254494, 0.637048, 0.419569, 14.975760 
08.45.17.649, IED_AF3, 4, 14.559384, 3.480748, 2.731111, 1.082926, 20.614641 
08.45.17.649, IED_F7, 4, 34.137781, 11.556215, 2.305102, 0.717513, 76.358197 
08.45.17.649, IED_F3, 4, 3.283370, 1.625991, 0.488633, 0.186578, 13.670260 
08.45.17.650, IED_FC5, 4, 45.805688, 14.377880, 2.248052, 0.849236, 100.854333 
08.45.17.650, IED_T7, 4, 37.817581, 12.668030, 2.735953, 1.690513, 98.430819 
08.45.17.651, IED_P7, 4, 11.760377, 4.377837, 0.741893, 0.537368, 31.397042 
08.45.17.651, IED_Pz, 4, 12.174909, 4.274797, 0.899025, 0.768536, 32.205877 
08.45.17.651, IED_O1, 4, 12.174909, 4.274797, 0.899025, 0.768536, 32.205877 
08.45.17.652, IED_O2, 4, 36.702138, 11.871970, 2.858207, 2.155576, 96.258310 
08.45.17.652, IED_P8, 4, 41.657977, 14.922802, 3.306550, 1.880660, 112.869759 
08.45.17.653, IED_T8, 4, 37.486208, 10.547460, 2.403031, 1.182186, 90.619395 
08.45.17.653, IED_FC6, 4, 46.258470, 16.116539, 2.750534, 1.186943, 103.326810 
08.45.17.653, IED_F4, 4, 33.330356, 10.733819, 1.688627, 0.799165, 71.124669 
08.45.17.654, IED_F8, 4, 49.777197, 17.404690, 2.987907, 0.987368, 107.303122 
08.45.17.654, IED_AF4, 4, 43.855633, 14.579668, 2.240897, 0.904582, 84.769702 
08.45.18.655, IED_AF3, 4, 9.333856, 3.024594, 1.751054, 1.009417, 7.948501 
08.45.18.655, IED_F7, 4, 0.918273, 0.600570, 0.560730, 0.641387, 6.631367 
08.45.18.656, IED_F3, 4, 0.327699, 0.213159, 0.242881, 0.108592, 0.644612 
08.45.18.657, IED_FC5, 4, 0.662594, 0.685012, 0.551846, 0.451555, 3.138769 
08.45.18.657, IED_T7, 4, 0.227394, 0.608199, 1.212312, 0.925784, 0.226215 
08.45.18.657, IED_P7, 4, 0.211976, 0.283057, 0.438119, 0.546493, 0.478739 
08.45.18.658, IED_Pz, 4, 0.182309, 0.466792, 0.570232, 0.767983, 0.181377 
08.45.18.658, IED_O1, 4, 0.182309, 0.466792, 0.570232, 0.767983, 0.181377 
08.45.18.659, IED_O2, 4, 0.659230, 1.250478, 1.275485, 1.178497, 0.344579 
08.45.18.659, IED_P8, 4, 0.736373, 1.027660, 1.291000, 0.938688, 0.658076 
08.45.18.660, IED_T8, 4, 0.632191, 0.762141, 0.719088, 0.709966, 0.360335 
08.45.18.661, IED_FC6, 4, 1.166725, 0.477594, 0.706028, 0.754858, 2.314767 
08.45.18.661, IED_F4, 4, 0.850199, 0.564384, 0.357624, 0.325488, 1.948455 
08.45.18.662, IED_F8, 4, 1.714868, 1.338366, 0.648184, 0.583180, 9.429311 
08.45.18.663, IED_AF4, 4, 1.346018, 0.891016, 0.573196, 0.392318, 7.656778 
08.45.19.664, IED_AF3, 4, 6.982362, 3.511722, 1.980984, 1.793040, 14.250018 
08.45.19.664, IED_F7, 4, 1.245060, 0.638852, 0.642092, 0.560287, 3.388756 
08.45.19.665, IED_F3, 4, 0.502693, 0.377365, 0.231261, 0.170399, 0.449072 
08.45.19.666, IED_FC5, 4, 1.169817, 0.648093, 0.643895, 0.559075, 1.660044 
08.45.19.667, IED_T7, 4, 0.343116, 0.305380, 0.700259, 0.781498, 0.724489 
08.45.19.668, IED_P7, 4, 0.086387, 0.189617, 0.223016, 0.304868, 0.483510 
08.45.19.668, IED_Pz, 4, 0.347682, 0.518007, 0.327151, 0.380058, 0.497054 
08.45.19.669, IED_O1, 4, 0.347682, 0.518007, 0.327151, 0.380058, 0.497054 
08.45.19.670, IED_O2, 4, 0.957162, 1.255525, 0.400159, 1.143530, 1.031908 
08.45.19.670, IED_P8, 4, 0.665760, 1.275298, 0.529454, 0.978069, 1.530750 
08.45.19.670, IED_T8, 4, 0.921535, 1.230309, 0.840071, 0.704785, 0.860460 
08.45.19.671, IED_FC6, 4, 1.233727, 1.146869, 0.837242, 0.985425, 1.479157 
08.45.19.671, IED_F4, 4, 1.443688, 1.062880, 0.436004, 0.445073, 1.032047 
08.45.19.672, IED_F8, 4, 1.927884, 1.588097, 0.710232, 0.786062, 4.234279 
08.45.19.672, IED_AF4, 4, 1.727015, 0.984802, 0.423452, 0.528523, 2.842331 
08.45.20.674, IED_AF3, 4, 2.873189, 6.794534, 5.465847, 1.864921, 6.340652 
08.45.20.674, IED_F7, 4, 0.691968, 0.769941, 0.939658, 0.512265, 0.242128 
08.45.20.675, IED_F3, 4, 0.247042, 0.310285, 0.181808, 0.166354, 0.458090 
08.45.20.675, IED_FC5, 4, 0.464985, 0.637079, 0.801107, 0.450060, 0.599805 
08.45.20.675, IED_T7, 4, 0.424559, 0.479240, 1.432773, 0.685230, 0.925333 
08.45.20.676, IED_P7, 4, 0.304526, 0.310338, 0.431033, 0.311707, 0.439780 
08.45.20.676, IED_Pz, 4, 0.721976, 0.626262, 0.684887, 0.546006, 0.411096 
08.45.20.677, IED_O1, 4, 0.721976, 0.626262, 0.684887, 0.546006, 0.411096 
08.45.20.677, IED_O2, 4, 1.024028, 0.628971, 0.537667, 0.965692, 0.725017 
08.45.20.678, IED_P8, 4, 0.715246, 0.505943, 0.932891, 1.152703, 0.754549 
08.45.20.678, IED_T8, 4, 0.472808, 0.341859, 1.280605, 0.810275, 0.908890 
08.45.20.679, IED_FC6, 4, 0.435957, 0.873193, 0.889313, 0.800314, 0.822481 
08.45.20.679, IED_F4, 4, 0.419388, 0.509130, 0.534413, 0.330018, 0.817038 
08.45.20.680, IED_F8, 4, 1.500289, 1.313444, 0.991878, 0.582431, 1.390378 
08.45.20.681, IED_AF4, 4, 0.789169, 1.098221, 0.724205, 0.367381, 0.755051 
